Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2008,08,18,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2008,09,19,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2008,10,19,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2008,11,19,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2008,12,20,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,01,20,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,02,20,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,03,18,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,04,18,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,05,18,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,06,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,07,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,08,16,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,09,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,10,18,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,11,16,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2009,12,16,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,01,16,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,02,16,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,03,16,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,04,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,05,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,06,18,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,07,16.875,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,08,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,09,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,10,18,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,11,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2010,12,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,01,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,02,16,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,03,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,04,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,05,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,06,17,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,07,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,08,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,09,17.3334,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,10,15.62,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,11,17.34,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2011,12,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,01,19,KG,GMD,GBOS
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,02,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,03,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,04,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,05,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,06,,KG,GMD,
Gambia,Basse Santa su,Rice (long grain imported) ,Retail,2012,07,20,KG,GMD,GBOS
